ID;capital
anon_S15122;2435158.0644529997
anon_S15123;105803.577113
anon_S15124;1283322.874475
anon_S15125;248120.50534
anon_S15126;635968.826967
anon_S15127;616638.180625
anon_S15128;993277.7875120001
anon_S15129;1562249.313191
anon_S15130;259490.043797
anon_S15132;1758376.5254209999
anon_S15133;1646657.8911040002
anon_S15136;985877.2950540001
anon_S15137;1231432.464444
anon_S15138;2047253.953428
anon_S15139;919600.294273
anon_S15141;2228882.5950680003
anon_S15142;2252598.711807
anon_S15143;705874.485658
anon_S15144;3240276.777578
anon_S15145;1619318.119147
anon_S15146;1065502.178604
anon_S15147;2180268.879218
anon_S15149;664137.1437560001
anon_S15150;1127486.807764
anon_S15151;677111.31721
anon_S15153;1976507.960554
anon_S15154;2204690.8189669997
anon_S15155;1006022.1855319999
anon_S15156;522892.347074
anon_S15157;763534.39544
anon_S15158;1190613.85079
anon_S15159;1383060.8233100001
anon_S15160;504522.761037
anon_S15161;231628.233369
anon_S15162;662706.315754
anon_S15163;1399014.445256
anon_S15164;1931689.6729599999
anon_S15165;853417.635183
anon_S15166;550851.829995
anon_S15167;1507511.447251
anon_S15168;501773.55902
anon_S15169;868899.8856340001
anon_S15170;755221.056586
anon_S15171;1328333.351577
anon_S15172;1206040.030722
anon_S15174;2473592.555821
anon_S15175;405118.161763
anon_S15177;608242.619875
anon_S15178;2253855.227285
anon_S15179;1959906.9969900001
anon_S15180;1765211.4298279998
anon_S15181;579863.689142
anon_S15182;375301.266492
anon_S15184;894784.27233
anon_S15185;558843.7501909999
anon_S15187;525780.6116640001
anon_S15189;2485539.925964
anon_S15190;171099.049661
anon_S15191;2362489.541564
anon_S15192;573251.7892479999
anon_S15193;828207.726858
anon_S15195;938538.18389
anon_S15196;2702420.478859
anon_S15197;2263552.814946
anon_S15198;1200555.7368969999
anon_S15200;612268.784567
anon_S15201;806007.460949
anon_S15202;255094.974167
anon_S15203;438859.618368
anon_S15204;350439.79009
anon_S15205;2223231.0374080003
anon_S15206;1988327.906104
anon_S15207;1315165.213142
anon_S15208;525106.722151
anon_S15210;433481.68985699996
anon_S15211;287888.772682
anon_S15212;277441.61977600004
anon_S15213;1664477.179829
anon_S15214;2824675.208629
anon_S15215;2563391.034867
anon_S15216;2381492.859863
anon_S15218;3266675.813025
anon_S15219;2098269.936993
anon_S15220;1762052.647209
anon_S15221;2002083.207805
anon_S15223;1925604.971891
anon_S15224;2301226.1206630003
anon_S15225;288566.037215
anon_S15226;391928.139399
anon_S15228;488057.21515500004
anon_S15229;1042929.556215
anon_S15231;687261.149261
anon_S15232;2501623.373256
anon_S15234;465252.56436400005
anon_S15235;1337149.191573
anon_S15236;468624.22059700004
anon_S15237;426400.14785999997
anon_S15240;974456.4546709999
anon_S15241;694170.840363
anon_S15242;3066225.932877
anon_S15244;223793.68431799999
anon_S15245;801615.110073
anon_S15246;2313157.117034
anon_S15250;378693.7959
anon_S15251;1953700.6507279999
anon_S15253;339700.245454
anon_S15254;224011.983519
anon_S15256;2688495.509707
anon_S15258;2373804.13351
anon_S15260;807532.798721
anon_S15261;1812503.505272
anon_S15262;626736.222052
anon_S15263;694436.9227560001
anon_S15264;1510136.39735
anon_S15265;1691236.595306
anon_S15266;2512643.181616
anon_S15267;631168.713368
anon_S15268;307695.696158
anon_S15269;2674402.8290009997
anon_S15270;1003196.9245389999
anon_S15271;1255008.631443
anon_S15272;1324575.096786
anon_S15273;482554.35571499995
anon_S15274;879339.995896
anon_S15275;3014002.4975900003
anon_S15276;818556.795682
anon_S15277;802772.0962779999
anon_S15278;1456958.324004
anon_S15279;813311.59664
anon_S15280;612243.673584
anon_S15281;475407.181429
anon_S15282;1582252.6889209999
anon_S15283;1178424.065926
anon_S15284;949343.283184
anon_S15285;962072.9641459999
anon_S15287;2394016.671185
anon_S15288;1839974.120995
anon_S15289;627460.310818
anon_S15290;1550561.357794
anon_S15291;651743.86642
anon_S15292;687120.141065
anon_S15293;1412414.75239
anon_S15294;1007245.6035879999
anon_S15295;302281.587945
anon_S15296;1737395.334385
anon_S15297;2359808.508792
anon_S15298;846794.817045
anon_S15299;922880.483953
anon_S15300;524462.9412560001
anon_S15302;1006294.914306
anon_S15303;2808359.143725
anon_S15305;1443726.59265
anon_S15306;1594742.8765959998
anon_S15307;1083647.269233
anon_S15308;1142502.0605290001
anon_S15309;340059.976156
anon_S15310;2579537.471998
anon_S15311;547696.727609
anon_S15312;1050977.233458
anon_S15313;1961948.063373
anon_S15314;443123.186475
anon_S15316;2100871.2104849997
anon_S15317;813406.579619
anon_S15318;1352691.343099
anon_S15319;1875532.8906069999
anon_S15320;2421597.8136759996
anon_S15321;1051179.648046
anon_S15322;945792.824858
anon_S15323;2608489.180768
anon_S15324;561137.680757
anon_S15325;1519081.505657
anon_S15326;2454076.7013290003
anon_S15328;1701548.8487139998
anon_S15329;1631481.149449
anon_S15330;452625.02774799993
anon_S15331;1855534.794753
anon_S15333;730690.6437390001
anon_S15335;1217850.8735790001
anon_S15339;849895.299189
anon_S15341;3285935.5189099996
anon_S15342;1907917.314968
anon_S15343;79295.245192
anon_S15345;191154.69685
anon_S15347;298757.722
anon_S15348;1194722.306722
anon_S15349;370239.711427
anon_S15350;294188.571574
anon_S15351;743049.42137
anon_S15353;1826633.947783
anon_S15354;1296499.198812
anon_S15356;1492398.089537
anon_S15357;2910191.33582
anon_S15358;1485150.1929799998
anon_S15359;2526428.559334
anon_S15360;1272227.064419
anon_S15361;3076025.065503
anon_S15362;2518917.492688
anon_S15363;1655184.427576
anon_S15364;899690.4726600001
anon_S15365;463396.347533
anon_S15366;1572846.6491120001
anon_S15367;960400.5623620001
anon_S15368;604638.7915449999
anon_S15369;1648237.647417
anon_S15370;2653122.060575
anon_S15371;3071469.8027939997
anon_S15372;623172.7472359999
anon_S15373;447649.758821
anon_S15374;753307.660706
anon_S15375;498831.06300699996
anon_S15376;621022.247189
anon_S15377;773166.625657
anon_S15378;971500.8786739999
anon_S15379;784666.976046
anon_S15380;1734738.242111
anon_S15381;2634958.2313369997
anon_S15382;2325188.154404
anon_S15383;2466211.545406
anon_S15384;3749440.054132
anon_S15386;755558.652945
anon_S15387;146507.262254
anon_S15388;2735247.552079
anon_S15390;727100.49402
anon_S15391;869269.507196
anon_S15393;1066465.000866
anon_S15394;3603046.7612220002
anon_S15396;555965.834928
anon_S15397;1972922.021383
anon_S15398;1608749.800747
anon_S15399;2225509.42967
anon_S15400;2236356.781048
anon_S15401;825336.553682
anon_S15402;221278.904108
anon_S15403;2802285.296538
anon_S15405;143890.763142
anon_S15406;1244313.574528
anon_S15407;1288067.543381
anon_S15408;183592.987017
anon_S15409;823562.626626
anon_S15410;1348569.301536
anon_S15412;2089514.3213060002
anon_S15413;240520.928796
anon_S15415;927379.247782
anon_S15416;2030369.3130009999
anon_S15417;327780.208979
anon_S15419;1136995.726046
anon_S15420;3564443.66325
anon_S15421;1659566.377991
anon_S15422;491211.36310200003
anon_S15423;291537.420959
anon_S15424;595543.853792
anon_S15425;1806497.693059
anon_S15426;683213.202604
anon_S15427;3067854.3722119997
anon_S15428;1024802.50427
anon_S15429;436098.521396
anon_S15431;424876.821412
anon_S15432;443975.224234
anon_S15433;1150315.937682
anon_S15434;110438.67138800002
anon_S15435;2527850.41681
anon_S15436;1729963.890216
anon_S15437;2485147.7819209998
anon_S15438;71333.038778
anon_S15439;1018714.549425
anon_S15440;1318873.0099479998
anon_S15441;587580.013988
anon_S15442;1754867.7500009998
anon_S15444;845421.863073
anon_S15445;1929974.7297669998
anon_S15446;485400.01537299994
anon_S15448;2282784.056224
anon_S15449;1763622.7729200001
anon_S15450;828594.9111390001
anon_S15451;2686422.871421
anon_S15452;2830693.901725
anon_S15453;2062902.486857
anon_S15454;1843322.6597860001
anon_S15455;457651.235776
anon_S15456;1493469.72691
anon_S15457;2421000.623882
anon_S15458;2338923.657741
anon_S15459;1489765.98692
anon_S15460;2010919.916028
anon_S15461;1391603.546009
anon_S15462;1922196.221548
anon_S15463;2503785.691086
anon_S15464;1043592.970668
anon_S15465;754485.038484
anon_S15467;1947141.250245
anon_S15468;1794459.230497
anon_S15469;1052014.72213
anon_S15470;2034763.639118
anon_S15471;2291237.313203
anon_S15473;1758594.1914720002
anon_S15474;1303877.980119
anon_S15475;737284.9203529999
anon_S15476;568004.6582920001
anon_S15477;1152426.816323
anon_S15478;2201241.113391
anon_S15479;2412476.8324990002
anon_S15480;271700.40184299997
anon_S15481;2315685.327609
anon_S15483;1136304.126327
anon_S15485;826252.863549
anon_S15486;2164623.1960150003
anon_S15487;273892.744604
anon_S15488;1155888.348737
anon_S15489;2266981.766105
anon_S15491;1313236.405178
anon_S15493;661923.7271949999
anon_S15495;2764986.777865
anon_S15496;2069448.078225
anon_S15497;779826.2171560001
anon_S15498;782337.6135880001
anon_S15500;705489.556192
anon_S15501;567219.566365
anon_S15502;1349738.111482
anon_S15504;1685465.119961
anon_S15505;1768441.209161
anon_S15506;1034790.643635
anon_S15508;1026701.274213
anon_S15509;1900692.17565
anon_S15510;1270016.589358
anon_S15512;1312348.785591
anon_S15513;742860.15581
anon_S15514;1547701.316202
anon_S15515;2599970.221452
anon_S15516;2484204.504028
anon_S15517;1994406.474271
anon_S15518;2381107.2454580003
anon_S15519;916620.1183200001
anon_S15520;1277977.249716
anon_S15521;636914.138899
anon_S15522;2377196.663712
anon_S15523;2372183.9316950003
anon_S15524;1305750.290544
anon_S15525;1350331.586951
anon_S15526;2374978.715106
anon_S15527;1023146.210459
anon_S15529;1922106.032716
anon_S15530;281973.436478
anon_S15531;245345.70784000002
anon_S15532;1158094.92992
anon_S15534;1205107.774536
anon_S15535;589227.7178689999
anon_S15536;2474834.510492
anon_S15537;1919863.0529099999
anon_S15538;417441.195783
anon_S15540;462211.10033000004
anon_S15541;895457.159359
anon_S15542;1845987.479827
anon_S15543;2027759.658982
anon_S15544;1186814.561429
anon_S15545;1111763.701582
anon_S15547;2215135.99033
anon_S15548;752065.778466
anon_S15549;1414988.717372
anon_S15550;1435491.8839790002
anon_S15551;681650.264317
anon_S15552;2268081.51558
anon_S15553;368721.203937
anon_S15554;1048652.746585
anon_S15555;355087.53566999995
anon_S15556;1074254.997004
anon_S15557;2498524.602635
anon_S15558;757419.524916
anon_S15559;0.0
anon_S15561;2131863.114752
anon_S15562;752614.2687520001
anon_S15563;1002427.8648979999
anon_S15564;111093.94244200001
anon_S15565;2123499.607464
anon_S15566;533495.13976
anon_S15568;1085684.794258
anon_S15570;616056.558869
anon_S15571;1052004.636241
anon_S15573;1321524.756275
anon_S15574;1864065.5696509997
anon_S15575;200692.869913
anon_S15576;1346002.545271
anon_S15577;3262318.644336
anon_S15578;895209.674477
anon_S15580;378281.13304499997
anon_S15581;1517670.216516
anon_S15583;1115444.953724
anon_S15584;995637.0955889999
anon_S15585;1274920.2629850002
anon_S15586;2693888.042064
anon_S15587;1989799.9743020001
anon_S15589;1742362.4113490002
anon_S15590;1829057.444024
anon_S15591;719430.673151
anon_S15592;786279.3964569999
anon_S15593;324479.228563
anon_S15594;1014834.211219
anon_S15596;2206183.575469
anon_S15598;626851.729416
anon_S15599;117305.46398599999
anon_S15600;719357.037159
anon_S15601;2469762.306498
anon_S15602;1791159.5526830002
anon_S15604;1479744.0660549998
anon_S15607;1679004.387137
anon_S15608;1498998.598965
anon_S15609;1683111.0156110001
anon_S15610;1347256.106731
anon_S15611;1907730.5767400002
anon_S15612;1871487.3430930001
anon_S15613;655872.205325
anon_S15614;889034.6490409999
anon_S15615;965218.403243
anon_S15616;1817821.340572
anon_S15617;440731.29714399995
anon_S15618;1838390.1945369998
anon_S15619;2413191.165323
anon_S15620;1645919.140201
anon_S15622;724454.4686970001
anon_S15624;293338.122661
anon_S15625;1891586.538257
anon_S15626;770292.336774
anon_S15627;1585785.294423
anon_S15628;209562.44507000002
anon_S15629;2308665.122915
anon_S15630;1805288.904896
anon_S15631;187493.550799
anon_S15632;1544832.563308
anon_S15633;1922320.9813599999
anon_S15634;2380347.327206
anon_S15635;1908361.6718380002
anon_S15636;2022141.728678
anon_S15638;1720491.539869
anon_S15639;1556938.352457
anon_S15640;0.0
anon_S15642;2308136.257952
anon_S15643;0.0
anon_S15644;1290080.440469
anon_S15645;222046.07500399998
anon_S15646;1380690.396667
anon_S15648;1338036.383284
anon_S15649;1222427.0724809999
anon_S15650;931056.507232
anon_S15651;823057.782257
anon_S15653;763322.8401060001
anon_S15654;1093260.884227
anon_S15655;1346490.804712
anon_S15656;836853.055942
anon_S15657;899832.045415
anon_S15658;237971.183163
anon_S15660;1655518.062692
anon_S15661;1458466.802801
anon_S15662;608214.655657
anon_S15663;1678609.6999879999
anon_S15664;2044418.720277
anon_S15665;1165151.362788
anon_S15666;2042518.039816
anon_S15668;65175.133471
anon_S15669;663319.801804
anon_S15670;1131761.233026
anon_S15671;1217215.58409
anon_S15672;1379115.932162
anon_S15673;643891.252875
anon_S15674;793961.312972
anon_S15675;2451690.931373
anon_S15676;759125.994774
anon_S15679;509077.413608
anon_S15680;572597.411422
anon_S15681;2448319.921685
anon_S15682;273441.41244
anon_S15683;2382522.644891
anon_S15684;433661.017355
anon_S15685;506412.02993900003
anon_S15686;444960.82976000005
anon_S15687;2145310.716917
anon_S15689;595561.616351
anon_S15690;1500395.51138
anon_S15691;1938525.758916
anon_S15692;397902.490598
anon_S15693;1903339.8269349998
anon_S15694;2588354.837551
anon_S15695;1224452.933731
anon_S15696;3599309.8642089996
anon_S15697;3325069.030009
anon_S15698;553605.6272430001
anon_S15700;2339972.092238
anon_S15701;458095.983562
anon_S15702;462155.18779700005
anon_S15703;2133397.758613
anon_S15704;1786855.601812
anon_S15705;1824553.967392
anon_S15706;827617.691224
anon_S15707;3953104.6226660004
anon_S15708;1177666.430314
anon_S15709;1561332.517738
anon_S15710;0.0
anon_S15716;2409117.627771
anon_S15718;460466.33843500004
anon_S15719;274117.63827199995
anon_S15720;566082.5394
anon_S15721;976407.753936
anon_S15722;1200707.561998
anon_S15723;880765.502916
anon_S15724;1826533.487944
anon_S15725;1136142.093882
anon_S15726;128864.586929
anon_S15727;1124487.24652
anon_S15728;1269204.4967389998
anon_S15729;477226.78105299996
anon_S15730;2087081.1788830003
anon_S15731;1111547.297653
anon_S15735;1008932.9695530001
anon_S15737;1718854.7922409999
anon_S15738;227294.38609
anon_S15739;2131832.15392
anon_S15740;1783554.588396
anon_S15741;293035.11274
anon_S15742;793893.9008470001
anon_S15743;599196.310317
anon_S15744;5546360.409707
anon_S15746;1283871.7397430001
anon_S15747;878152.869151
anon_S15748;1941767.508415
anon_S15749;2115118.677583
anon_S15750;1994997.9249240002
anon_S15751;2250785.954107
anon_S15752;2550772.0770380003
anon_S15753;1727423.440096
anon_S15754;2226902.027611
anon_S15755;352459.30172600003
anon_S15756;1614576.982703
anon_S15757;1990746.0574740001
anon_S15758;493017.06707700004
anon_S15759;1583836.989415
anon_S15760;1979605.687786
anon_S15761;390334.191474
anon_S15762;643016.86197
anon_S15763;645278.7757689999
anon_S15765;592497.858153
anon_S15767;1597294.5411200002
anon_S15768;2093259.203554
anon_S15769;636510.459201
anon_S15770;497292.085142
anon_S15771;2523645.166967
anon_S15772;1890150.345713
anon_S15773;633855.3628560001
anon_S15774;2147832.2633599997
anon_S15776;2141062.373891
anon_S15777;1646352.068337
anon_S15778;1729556.92179
anon_S15779;2242793.625037
anon_S15780;537168.870257
anon_S15781;2090408.6050830001
anon_S15782;319020.49849699996
anon_S15783;566020.917096
anon_S15784;741146.590171
anon_S15785;1027951.0089450001
anon_S15786;2010942.1477939999
anon_S15787;443449.571779
anon_S15788;2317415.895186
anon_S15789;2712743.292941
anon_S15790;1970603.1293569999
anon_S15791;1395583.552379
anon_S15792;1616185.319122
anon_S15793;403107.215976
anon_S15794;2054635.100291
anon_S15795;1034712.2698799999
anon_S15796;4017670.426822
anon_S15797;0.0
anon_S15799;1844191.164951
anon_S15801;987569.366114
anon_S15802;2730474.897202
anon_S15803;2399300.404184
anon_S15804;2158377.38078
anon_S15805;512419.244105
anon_S15806;1026245.3117770001
anon_S15808;1071372.644675
anon_S15809;778852.473225
anon_S15810;290336.81007199996
anon_S15811;2157673.655568
anon_S15812;2881260.084811
anon_S15813;484485.37189899996
anon_S15814;2055125.81019
anon_S15816;204978.78146300002
anon_S15817;275516.720089
anon_S15818;320955.826191
anon_S15819;1083784.716124
anon_S15820;570401.6620850001
anon_S15821;1114953.901553
anon_S15822;352214.599498
anon_S15823;934998.5952239999
anon_S15825;1695937.979678
anon_S15826;779113.599066
anon_S15830;2032742.9174310002
anon_S15831;1645841.137922
anon_S15832;384524.39348200004
anon_S15833;1423259.48351
anon_S15835;2184049.806586
anon_S15836;2303210.550109
anon_S15837;1624259.403085
anon_S15839;380781.23377399996
anon_S15840;1317970.760244
anon_S15841;286889.212648
anon_S15842;2076379.421734
anon_S15843;2346678.473022
anon_S15845;835169.2610350001
anon_S15846;3118404.60776
anon_S15848;1462198.090425
anon_S15849;2495687.7704270002
anon_S15850;2390826.66241
anon_S15851;1188419.982783
anon_S15852;1088053.481042
anon_S15853;956985.32995
anon_S15854;1141989.3709149999
anon_S15855;2927657.847897
anon_S15857;252963.73940999998
anon_S15858;1921644.934248
anon_S15859;96359.926089
anon_S15861;1422329.211933
anon_S15862;434305.201292
anon_S15864;2152525.873307
anon_S15865;2077226.265582
anon_S15866;1894116.908275
anon_S15867;542434.5314310001
anon_S15868;819316.324391
anon_S15869;1233389.255415
anon_S15871;2140838.5649119997
anon_S15872;2642954.253215
anon_S15873;1402574.916977
anon_S15874;2558595.056163
anon_S15875;2956096.04247
anon_S15876;1842676.2351610002
anon_S15877;218396.73719400002
anon_S15879;1949372.5143099998
anon_S15880;2215730.572174
anon_S15881;959045.137125
anon_S15883;1931893.865419
anon_S15884;1439835.25061
anon_S15885;1255892.4457120001
anon_S15886;1370039.961504
anon_S15887;2292082.125754
anon_S15888;1764236.266627
anon_S15889;2242450.8459240003
anon_S15890;1660277.716249
anon_S15891;1355138.165383
anon_S15892;1100089.852793
anon_S15894;1208778.490055
anon_S15895;1348412.6889459998
anon_S15897;1104764.2048469998
anon_S15898;204990.973125
anon_S15899;2374367.391621
anon_S15901;1115942.273238
anon_S15902;1197082.168704
anon_S15903;2050250.6047409999
anon_S15904;1234048.1074690002
anon_S15905;1662168.288072
anon_S15906;853630.6970729999
anon_S15909;2977966.676918
anon_S15910;157759.682045
anon_S15911;196554.894757
anon_S15912;1854739.589826
anon_S15913;957644.240184
anon_S15914;881727.0493799999
anon_S15915;4399010.026035
anon_S15916;1153358.848498
anon_S15917;1601982.979068
anon_S15918;2320647.414394
anon_S15919;864515.7413620001
anon_S15920;601796.526946
anon_S15921;1454190.921316
anon_S15925;1288101.90245
anon_S15926;2025197.5109169998
anon_S15927;2540164.679137
anon_S15928;4007099.496072
anon_S15929;404831.391917
anon_S15930;1707109.811624
anon_S15931;628253.920076
anon_S15932;1803909.123293
anon_S15933;1144547.417193
anon_S15935;764951.206321
anon_S15936;691920.301968
anon_S15937;3335675.130959
anon_S15938;1852790.111154
anon_S15939;3334211.655196
anon_S15940;2122506.14609
anon_S15941;2115857.993758
anon_S15943;1824931.6616830002
anon_S15944;409006.31273299997
anon_S15945;1377704.407897
anon_S15946;3173429.6095669996
anon_S15947;2258479.5344439996
anon_S15948;574540.9283779999
anon_S15949;387636.454736
anon_S15950;3243797.805647
anon_S15951;641837.126071
anon_S15952;2315958.0651020003
anon_S15953;616015.998079
anon_S15954;1328873.548123
anon_S15956;325434.007823
anon_S15958;154239.73201900002
anon_S15959;1587191.059883
anon_S15961;1332829.898635
anon_S15963;1122200.964643
anon_S15964;2016588.678634
anon_S15965;718475.1993600001
anon_S15966;1672960.279472
anon_S15967;1723928.695091
anon_S15968;945120.692059
anon_S15969;408092.012206
anon_S15971;653784.653166
anon_S15972;1153795.482225
anon_S15973;741669.5768640001
anon_S15974;511105.395012
anon_S15975;396722.326706
anon_S15976;2151478.989944
anon_S15977;306069.043593
anon_S15978;153109.55605
anon_S15979;607887.049348
anon_S15980;515748.26842200005
anon_S15981;1680359.0645549998
anon_S15982;528113.722741
anon_S15984;2095314.344743
anon_S15985;504083.677828
anon_S15986;2226547.619
anon_S15987;1021613.621682
anon_S15988;1590483.219695
anon_S15989;245216.699879
anon_S15990;2747128.532264
anon_S15991;1378759.783456
anon_S15992;1948898.801095
anon_S15995;1085049.019645
anon_S15996;1730165.7740169999
anon_S15998;497963.387474
anon_S15999;1909030.1482630002
anon_S16000;3486914.193839
anon_S16001;913095.8884559999
anon_S16002;861238.1358200001
anon_S16003;254952.151062
anon_S16004;1095063.70423
anon_S16005;141357.845372
anon_S16006;1280680.7477860001
anon_S16007;2399577.341233
anon_S16008;1756050.590342
anon_S16009;0.0
anon_S16010;1014747.4610620001
anon_S16012;559365.032773
anon_S16013;2157771.446771
anon_S16014;1574082.5114280002
anon_S16015;634266.067036
anon_S16016;532311.024971
anon_S16017;941942.6931639999
anon_S16018;169481.623845
anon_S16019;667200.083496
anon_S16020;1464897.3687139999
anon_S16021;839107.505489
anon_S16022;731451.631465
anon_S16023;2489214.406754
anon_S16024;412534.23863800004
anon_S16025;2888959.642289
anon_S16026;554392.532278
anon_S16027;1100164.9382860002
anon_S16028;780983.32091
anon_S16029;1095894.413229
anon_S16030;262215.83527800004
anon_S16031;371792.812671
anon_S16032;2278470.3457029997
anon_S16033;251691.236671
anon_S16034;251937.757895
anon_S16035;547586.656951
anon_S16036;730733.3755229999
anon_S16038;1029159.328268
anon_S16039;2262690.029033
anon_S16040;2140520.451088
anon_S16041;1538235.009295
anon_S16042;650802.284472
anon_S16043;405859.022573
anon_S16044;502324.05140600004
anon_S16045;1273141.468343
anon_S16048;382949.396966
anon_S16050;1403462.5938030002
anon_S16051;143299.158699
anon_S16052;3552895.6551099997
anon_S16053;724564.683766
anon_S16055;1740192.1105439998
anon_S16056;868919.4059870001
anon_S16057;1009209.984459
anon_S16058;2053748.473498
anon_S16059;688655.942872
anon_S16060;1514700.408456
anon_S16062;2186821.997229
anon_S16063;1637300.781583
anon_S16064;429702.458895
anon_S16065;683333.714629
anon_S16066;2227468.879055
anon_S16067;609163.888936
anon_S16068;2330687.282505
anon_S16069;118614.002025
anon_S16070;811515.565665
anon_S16071;498440.900208
anon_S16072;432771.63721099996
anon_S16073;1822658.298504
anon_S16074;434834.27704300004
anon_S16076;836795.246833
anon_S16077;1057895.9276100001
anon_S16078;802722.922853
anon_S16079;1850936.5433849997
anon_S16080;741056.052607
anon_S16081;445684.705305
anon_S16083;576219.287537
anon_S16085;468486.14533
anon_S16088;0.0
anon_S16089;435445.430367
anon_S16090;1440872.369351
anon_S16091;1762822.1548290001
anon_S16094;922986.171857
anon_S16095;1945836.890272
anon_S16096;2562705.419435
anon_S16097;1528945.546737
anon_S16099;476004.391276
anon_S16100;1841855.1028119999
anon_S16101;582335.429489
anon_S16102;226067.887894
anon_S16103;746442.861501
anon_S16105;3350231.727206
anon_S16107;1187143.203684
anon_S16108;528332.036874
anon_S16109;2295023.5188970002
anon_S16110;864804.225586
anon_S16111;1215335.815687
anon_S16112;1696972.312784
anon_S16114;1067868.0606520001
anon_S16115;1705100.58571
anon_S16116;752023.8527149999
anon_S16117;1932963.8038060002
anon_S16118;1484090.30113
anon_S16119;747049.238498
anon_S16121;1429951.001009
anon_S16123;0.0
anon_S16124;2083029.044191
anon_S16125;2123086.231922
anon_S16126;2452001.417365
anon_S16128;1393285.9997440001
anon_S16129;845461.8585859999
anon_S16130;1175495.092218
anon_S16131;2172053.6753169997
anon_S16132;641641.425842
anon_S16133;1715288.1293370002
anon_S16134;862178.2568940001
anon_S16135;1336290.910223
anon_S16137;1201831.0190680001
anon_S16138;1943071.9975919998
anon_S16141;1789917.969302
anon_S16142;2354689.429145
anon_S16143;513630.354953
anon_S16145;300449.130563
anon_S16146;1116137.997632
anon_S16147;1944266.837757
anon_S16148;93553.010169
anon_S16149;437974.480408
anon_S16150;371700.675356
anon_S16151;604339.984024
anon_S16153;410634.046514
anon_S16154;2176380.451753
anon_S16155;2420188.280088
anon_S16156;262003.281398
anon_S16157;0.0
anon_S16158;1048955.0876719998
anon_S16159;1002785.919399
anon_S16160;1339378.834434
anon_S16161;144109.481917
anon_S16162;331179.859157
anon_S16163;2272102.7225200003
anon_S16165;373295.28780700004
anon_S16166;359348.753849
anon_S16167;2161492.43533
anon_S16168;2237637.6185709997
anon_S16169;579556.585778
anon_S16170;983313.549535
anon_S16171;0.0
anon_S16172;1247696.9504149999
anon_S16173;603136.874116
anon_S16174;700632.344844
anon_S16175;1290890.791421
anon_S16176;703436.829043
anon_S16178;859446.9120700001
anon_S16179;1160648.041981
anon_S16181;1868820.2727509998
anon_S16182;1760471.516632
anon_S16183;1386717.5133719998
anon_S16184;484633.08336099994
anon_S16185;1608581.534533
anon_S16186;428570.837628
anon_S16187;2019321.7307560001
anon_S16188;3970046.577748
anon_S16189;293570.83295
anon_S16190;851740.729462
anon_S16191;462508.18510600005
anon_S16192;1349985.66101
anon_S16193;678527.318663
anon_S16194;1224500.7591620001
anon_S16195;1780908.326718
anon_S16196;335708.105206
anon_S16198;2027453.119269
anon_S16200;1308948.5062129998
anon_S16201;2580868.130148
anon_S16202;1571935.433326
anon_S16204;1806254.579491
anon_S16207;1640673.236283
anon_S16209;1066234.2461899999
anon_S16210;1456859.371059
anon_S16211;2173011.416563
anon_S16212;1114753.3992370002
anon_S16213;533015.1409649999
anon_S16215;2231732.98902
anon_S16216;645350.987033
anon_S16217;390070.594113
anon_S16218;1189577.219947
anon_S16219;1222042.317851
anon_S16220;415644.387938
anon_S16221;2565251.315979
anon_S16222;1473093.024922
anon_S16223;1371809.352576
anon_S16224;1385624.729514
anon_S16225;0.0
anon_S16227;1974162.196759
anon_S16228;2167835.438007
anon_S16229;1058941.015082
anon_S16230;626221.001129
anon_S16231;1122485.390393
anon_S16232;328382.744395
anon_S16233;1762105.7968060002
anon_S16234;876863.675151
anon_S16235;1609707.331048
anon_S16236;2165411.589209
anon_S16237;1913734.9803529999
anon_S16238;919036.612167
anon_S16239;1536965.265944
anon_S16240;2249184.535166
anon_S16243;447540.862046
anon_S16244;2099464.806113
anon_S16245;622063.863231
anon_S16246;354750.626806
anon_S16247;2660274.7728009997
anon_S16248;1183871.708506
anon_S16250;628346.400033
anon_S16251;2503764.947041
anon_S16252;320100.975116
anon_S16253;826299.84482
anon_S16254;868381.0846180001
anon_S16255;1342271.67652
anon_S16256;645063.853812
anon_S16258;281042.064373
anon_S16261;2420299.4629740003
anon_S16262;417469.901158
anon_S16263;438849.728981
anon_S16264;835872.413098
anon_S16265;2143745.202811
anon_S16266;2184792.899953
anon_S16268;2694497.110212
anon_S16269;2475051.85481
anon_S16271;1048909.542283
anon_S16272;1739472.442127
anon_S16274;1205166.451401
anon_S16275;949864.766708
anon_S16277;2397874.526461
anon_S16278;1257972.602132
anon_S16279;690803.4661140001
anon_S16280;676673.326088
anon_S16281;1870176.555659
anon_S16282;1014030.251409
anon_S16283;788671.0852600001
anon_S16285;797645.632464
anon_S16286;1992462.18585
anon_S16287;2508921.747105
anon_S16291;818635.228579
anon_S16292;2331035.8783400003
anon_S16293;1912127.055644
anon_S16294;2087664.3255009998
anon_S16295;318053.360643
anon_S16296;1849988.395442
anon_S16298;1511688.1866229998
anon_S16299;1286409.067292
anon_S16300;145497.462351
anon_S16301;2927275.090049
anon_S16302;1664990.874924
anon_S16303;272452.544175
anon_S16304;2771969.5847630003
anon_S16305;3153622.064966
anon_S16306;1637323.5307709998
anon_S16307;3186345.730822
anon_S16308;1865909.1273790002
anon_S16309;658292.620858
anon_S16310;2421630.670045
anon_S16311;3414147.7236900004
anon_S16312;1975145.4699259999
